codigo_manzana,total_pob,cuenta_1,cuenta_2,cuenta_3,cuenta_4,cuenta_5,cuenta_6,cuenta_7,cuenta_8,cuenta_9,cuenta_10,cuenta_11,cuenta_12,cuenta_13,cuenta_14,cuenta_15,cuenta_16,cuenta_17,cuenta_18,cuenta_19,cuenta_20,cuenta_21,cantidad_casas,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5000110000000001020111,178,9.0,16.0,15.0,14.0,15.0,18.0,13.0,11.0,14.0,7.0,13.0,10.0,6.0,5.0,2.0,7.0,2.0,1.0,,,,54,4.0,2.8,0.54,0.96
5000110000000001020112,132,3.0,11.0,5.0,8.0,9.0,14.0,22.0,10.0,8.0,7.0,6.0,13.0,7.0,4.0,1.0,2.0,,1.0,1.0,,,65,5.0,3.0,0.46,0.78
5000110000000001020115,76,3.0,7.0,5.0,3.0,5.0,11.0,13.0,9.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,,,,37,5.0,2.9,0.43,1.0
5000110000000001020116,77,3.0,2.0,5.0,9.0,7.0,4.0,3.0,8.0,5.0,8.0,6.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,,,,25,5.0,3.0,0.76,0.96
5000110000000001020117,112,6.0,6.0,6.0,8.0,5.0,11.0,13.0,14.0,8.0,4.0,5.0,4.0,8.0,3.0,6.0,2.0,2.0,1.0,,,,53,5.0,2.9,0.62,0.85
5000110000000001020118,98,3.0,3.0,5.0,10.0,8.0,2.0,8.0,11.0,10.0,7.0,9.0,8.0,3.0,4.0,2.0,,3.0,1.0,1.0,,,58,6.0,3.8,0.57,0.93
5000110000000001020122,127,5.0,3.0,7.0,11.0,8.0,11.0,10.0,14.0,10.0,8.0,10.0,8.0,6.0,8.0,5.0,1.0,2.0,,,,,67,6.0,3.9,0.76,0.88
5000110000000001020123,14,1.0,1.0,1.0,1.0,,,4.0,,,3.0,2.0,,,1.0,,,,,,,,11,5.0,4.8,0.09,0.45
5000110000000001020126,48,,1.0,2.0,5.0,7.0,15.0,3.0,4.0,6.0,3.0,1.0,,1.0,,,,,,,,,35,6.0,2.5,0.71,1.0
5000110000000001020127,132,9.0,5.0,14.0,7.0,13.0,9.0,9.0,17.0,13.0,6.0,6.0,7.0,4.0,3.0,2.0,6.0,2.0,,,,,52,4.0,2.8,0.62,1.0
5000110000000001020128,51,1.0,1.0,,,5.0,4.0,7.0,5.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,,2.0,,,20,5.0,3.1,0.7,0.9
5000110000000001020130,41,1.0,2.0,2.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,,2.0,1.0,,,,,,25,6.0,4.4,0.52,0.8
5000110000000001020132,108,4.0,7.0,7.0,11.0,7.0,7.0,12.0,9.0,6.0,5.0,4.0,8.0,7.0,8.0,2.0,2.0,2.0,,,,,47,4.0,1.8,0.4,0.72
5000110000000001020134,9,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,11,8.0,2.4,0.73,0.73
5000110000000001020135,30,2.0,3.0,3.0,1.0,,3.0,1.0,4.0,3.0,2.0,,2.0,2.0,2.0,,1.0,1.0,,,,,6,3.0,2.0,0.33,1.0
5000110000000001020137,96,4.0,5.0,3.0,3.0,2.0,6.0,3.0,9.0,6.0,6.0,8.0,11.0,10.0,8.0,4.0,2.0,4.0,2.0,,,,45,6.0,5.2,0.76,0.84
5000110000000001020138,123,4.0,11.0,10.0,7.0,5.0,8.0,7.0,11.0,9.0,11.0,8.0,8.0,5.0,9.0,4.0,2.0,2.0,2.0,,,,57,6.0,5.5,0.7,0.91
5000110000000001020140,45,4.0,7.0,2.0,4.0,5.0,6.0,2.0,2.0,4.0,,3.0,3.0,1.0,1.0,,1.0,,,,,,13,4.0,2.6,0.54,0.92
5000110000000001020141,21,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,,,,6,5.0,6.0,0.67,0.83
5000110000000001020142,88,4.0,9.0,5.0,9.0,6.0,5.0,13.0,9.0,6.0,3.0,6.0,3.0,1.0,2.0,,1.0,4.0,2.0,,,,26,4.0,3.0,0.54,1.0
5000110000000001020143,21,2.0,,,2.0,1.0,,1.0,,1.0,3.0,1.0,1.0,3.0,4.0,,1.0,1.0,,,,,10,5.0,3.1,0.6,0.9
5000110000000001020144,67,5.0,6.0,6.0,7.0,5.0,7.0,4.0,9.0,2.0,5.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,,,,21,5.0,2.9,0.48,0.9
5000110000000001020145,94,3.0,4.0,2.0,6.0,7.0,12.0,5.0,6.0,5.0,4.0,13.0,7.0,7.0,3.0,6.0,4.0,,,,,,45,7.0,3.9,0.71,0.87
5000110000000001020205,136,9.0,2.0,6.0,8.0,6.0,8.0,18.0,12.0,9.0,14.0,11.0,12.0,3.0,9.0,5.0,2.0,1.0,1.0,,,,150,7.0,5.6,0.35,0.45
5000110000000001020207,126,10.0,6.0,6.0,3.0,5.0,5.0,9.0,13.0,8.0,8.0,9.0,8.0,8.0,7.0,11.0,5.0,3.0,1.0,1.0,,,67,6.0,5.7,0.64,0.82
5000110000000001020208,55,3.0,4.0,3.0,1.0,1.0,4.0,2.0,7.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,,1.0,,,40,7.0,5.5,0.48,0.7
5000110000000001020209,18,1.0,,2.0,1.0,1.0,3.0,,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,9,6.0,5.3,0.67,0.78
5000110000000001020210,161,5.0,15.0,10.0,7.0,11.0,3.0,4.0,13.0,16.0,9.0,12.0,12.0,10.0,10.0,6.0,6.0,5.0,4.0,3.0,,,71,6.0,5.5,0.7,0.87
5000110000000001020211,53,2.0,3.0,4.0,2.0,6.0,5.0,3.0,2.0,5.0,5.0,6.0,3.0,2.0,3.0,1.0,,1.0,,,,,26,6.0,5.3,0.54,0.62
5000110000000001020212,15,1.0,,,,,,2.0,1.0,1.0,1.0,3.0,4.0,1.0,,,,,1.0,,,,12,6.0,5.2,0.58,0.92
5000110000000001020213,44,5.0,,2.0,,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,6.0,,1.0,4.0,3.0,1.0,,1.0,,23,6.0,5.0,0.74,0.78
5000110000000001020307,72,2.0,2.0,3.0,7.0,3.0,8.0,4.0,4.0,1.0,7.0,7.0,5.0,6.0,6.0,2.0,2.0,2.0,1.0,,,,32,6.0,5.3,0.78,0.84
5000110000000001020308,224,22.0,7.0,11.0,12.0,17.0,16.0,22.0,18.0,20.0,15.0,19.0,18.0,12.0,5.0,5.0,3.0,1.0,,1.0,,,124,7.0,5.2,0.68,0.75
5000110000000001020309,58,4.0,3.0,4.0,2.0,2.0,2.0,6.0,2.0,6.0,6.0,4.0,4.0,4.0,,1.0,3.0,4.0,1.0,,,,22,6.0,5.0,0.64,0.91
5000110000000001020310,61,,3.0,2.0,2.0,3.0,6.0,3.0,3.0,7.0,2.0,5.0,3.0,2.0,2.0,8.0,5.0,4.0,,1.0,,,33,6.0,5.1,0.64,0.82
5000110000000001020312,71,2.0,,1.0,,8.0,4.0,6.0,3.0,5.0,1.0,3.0,6.0,6.0,6.0,9.0,7.0,3.0,1.0,,,,44,7.0,5.7,0.66,0.8
5000110000000001020313,22,2.0,,2.0,3.0,1.0,2.0,,2.0,4.0,,1.0,2.0,,,1.0,,1.0,1.0,,,,10,6.0,5.0,0.7,1.0
5000110000000001020315,59,2.0,2.0,3.0,6.0,1.0,8.0,1.0,2.0,3.0,3.0,5.0,7.0,6.0,4.0,2.0,2.0,2.0,,,,,33,6.0,5.1,0.61,0.7
5000110000000001020316,64,3.0,5.0,3.0,2.0,6.0,4.0,4.0,4.0,3.0,1.0,8.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,,,28,6.0,5.1,0.57,0.86
5000110000000001020401,61,4.0,,2.0,4.0,8.0,4.0,5.0,4.0,4.0,8.0,5.0,4.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,43,7.0,4.3,0.53,0.74
5000110000000001020402,168,13.0,7.0,7.0,10.0,7.0,14.0,10.0,22.0,20.0,9.0,12.0,11.0,7.0,8.0,5.0,4.0,,2.0,,,,106,6.0,4.7,0.64,0.68
5000110000000001020408,304,10.0,8.0,25.0,23.0,15.0,21.0,20.0,24.0,11.0,30.0,22.0,23.0,13.0,25.0,14.0,10.0,6.0,1.0,1.0,1.0,1.0,150,6.0,4.2,0.61,0.78
5000110000000001020413,101,6.0,9.0,10.0,7.0,8.0,9.0,8.0,8.0,9.0,6.0,7.0,6.0,3.0,2.0,2.0,1.0,,,,,,42,4.0,2.0,0.38,0.76
5000110000000001020414,103,4.0,12.0,6.0,11.0,10.0,9.0,6.0,9.0,6.0,7.0,3.0,6.0,3.0,3.0,3.0,3.0,2.0,,,,,48,4.0,2.1,0.33,0.63
5000110000000001020415,65,3.0,7.0,5.0,6.0,7.0,7.0,2.0,1.0,4.0,5.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,,,,,26,3.0,2.0,0.19,0.69
5000110000000001020416,34,1.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,,2.0,4.0,1.0,1.0,,1.0,,2.0,,,22,3.0,2.0,0.32,0.68
5000110000000001020417,53,4.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,5.0,4.0,2.0,,1.0,4.0,3.0,2.0,,1.0,,,,33,4.0,1.9,0.24,0.79
5000110000000001020419,25,3.0,1.0,1.0,5.0,2.0,,1.0,3.0,1.0,1.0,,6.0,,1.0,,,,,,,,15,3.0,1.2,0.2,0.87
5000110000000001020422,15,1.0,2.0,1.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,4,3.0,1.3,0.25,0.75
5000110000000001020423,287,8.0,5.0,12.0,25.0,23.0,15.0,13.0,12.0,20.0,23.0,31.0,25.0,22.0,15.0,14.0,10.0,8.0,3.0,2.0,1.0,,187,6.0,5.6,0.66,0.72
5000110000000001020424,57,7.0,4.0,6.0,5.0,6.0,2.0,3.0,6.0,4.0,6.0,,2.0,3.0,2.0,,1.0,,,,,,19,3.0,1.5,0.37,0.89
5000110000000001020425,119,7.0,7.0,4.0,6.0,5.0,7.0,13.0,9.0,9.0,9.0,12.0,10.0,10.0,2.0,5.0,2.0,2.0,,,,,97,7.0,5.0,0.43,0.47
5000110000000001020426,56,3.0,4.0,5.0,1.0,12.0,6.0,3.0,1.0,6.0,2.0,6.0,5.0,1.0,,,,,1.0,,,,28,4.0,1.8,0.18,0.71
5000110000000001020427,60,3.0,3.0,7.0,9.0,10.0,3.0,3.0,3.0,4.0,3.0,4.0,,5.0,1.0,,,,2.0,,,,25,3.0,1.1,0.2,0.72
5000110000000001020429,142,7.0,8.0,3.0,10.0,3.0,11.0,5.0,14.0,17.0,9.0,4.0,13.0,8.0,10.0,9.0,5.0,4.0,2.0,,,,113,5.0,3.6,0.44,0.62
5000110000000001020501,105,3.0,7.0,5.0,6.0,10.0,10.0,3.0,7.0,8.0,7.0,11.0,10.0,6.0,3.0,2.0,4.0,3.0,,,,,49,4.0,3.0,0.45,1.0
5000110000000001020502,55,,2.0,5.0,3.0,6.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,22,4.0,3.3,0.5,0.86
5000110000000001020503,76,,8.0,2.0,4.0,10.0,4.0,6.0,4.0,5.0,4.0,8.0,7.0,6.0,5.0,2.0,1.0,,,,,,35,5.0,3.6,0.57,0.77
5000110000000001020504,14,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,3.0,2.0,,,,,,,,6,5.0,3.6,0.5,0.83
5000110000000001020505,28,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,1.0,,1.0,,,,,12,5.0,3.2,0.58,0.92
5000110000000001020506,135,6.0,5.0,4.0,7.0,17.0,15.0,9.0,8.0,8.0,7.0,10.0,9.0,8.0,8.0,5.0,3.0,2.0,4.0,,,,66,5.0,3.3,0.62,0.88
5000110000000001020507,49,1.0,2.0,4.0,6.0,8.0,6.0,5.0,,2.0,4.0,1.0,4.0,1.0,,,2.0,3.0,,,,,20,4.0,2.0,0.2,1.0
5000110000000001020508,73,7.0,9.0,3.0,5.0,5.0,8.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,2.0,,2.0,2.0,2.0,,,,27,4.0,2.0,0.52,0.85
5000110000000001020509,152,9.0,6.0,19.0,10.0,12.0,18.0,12.0,5.0,11.0,6.0,15.0,4.0,3.0,7.0,9.0,1.0,3.0,1.0,,1.0,,60,4.0,2.1,0.35,0.8
5000110000000001020510,13,,,,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,,,,6,5.0,3.2,0.5,1.0
5000110000000001020511,18,,,,1.0,3.0,1.0,1.0,2.0,1.0,,,2.0,3.0,4.0,,,,,,,,9,5.0,2.3,0.44,0.78
5000110000000001020512,52,3.0,2.0,5.0,8.0,6.0,5.0,2.0,1.0,4.0,2.0,3.0,6.0,2.0,,1.0,1.0,1.0,,,,,25,4.0,2.3,0.36,0.88
5000110000000001020601,55,2.0,1.0,1.0,5.0,3.0,8.0,8.0,6.0,2.0,6.0,2.0,2.0,1.0,4.0,1.0,2.0,,,,1.0,,45,6.0,3.0,0.42,0.73
5000110000000001020602,41,2.0,,3.0,3.0,7.0,,1.0,4.0,4.0,3.0,3.0,5.0,1.0,,2.0,1.0,2.0,,,,,22,6.0,3.5,0.45,0.68
5000110000000001020603,83,4.0,3.0,6.0,5.0,7.0,8.0,5.0,6.0,5.0,8.0,4.0,6.0,7.0,1.0,1.0,5.0,1.0,1.0,,,,43,5.0,3.6,0.6,0.86
5000110000000001020604,82,3.0,6.0,6.0,2.0,4.0,5.0,4.0,8.0,9.0,8.0,3.0,7.0,2.0,4.0,6.0,1.0,3.0,1.0,,,,44,5.0,3.1,0.41,0.8
5000110000000001020605,62,2.0,3.0,,3.0,8.0,7.0,2.0,3.0,4.0,2.0,6.0,4.0,7.0,3.0,3.0,2.0,2.0,1.0,,,,26,5.0,3.1,0.73,0.88
5000110000000001020606,76,4.0,6.0,6.0,6.0,7.0,6.0,9.0,2.0,4.0,6.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,,1.0,,,24,4.0,3.0,0.67,0.92
5000110000000001020607,48,4.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,3.0,2.0,8.0,4.0,2.0,2.0,2.0,,1.0,,,1.0,,27,5.0,3.6,0.48,0.85
5000110000000001020609,63,4.0,1.0,4.0,5.0,3.0,7.0,4.0,6.0,6.0,,5.0,3.0,4.0,5.0,3.0,2.0,,,1.0,,,25,5.0,3.8,0.68,0.92
5000110000000001020610,118,2.0,3.0,9.0,11.0,8.0,7.0,8.0,6.0,9.0,11.0,8.0,10.0,5.0,7.0,7.0,4.0,2.0,1.0,,,,63,6.0,3.9,0.71,0.79
5000110000000001020611,58,3.0,2.0,5.0,4.0,4.0,3.0,7.0,4.0,7.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,,1.0,,,,34,5.0,3.8,0.47,0.88
5000110000000001020612,25,1.0,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,3.0,,2.0,,2.0,1.0,2.0,,2.0,,,,14,4.0,4.0,0.29,0.86
5000110000000001020613,61,2.0,1.0,2.0,3.0,8.0,5.0,2.0,4.0,7.0,3.0,3.0,3.0,7.0,6.0,2.0,3.0,,,,,,37,5.0,3.8,0.38,0.76
5000110000000001020614,28,1.0,2.0,,,5.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,16,5.0,3.7,0.69,0.88
5000110000000001020615,42,1.0,2.0,2.0,,7.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,,,,,18,6.0,3.7,0.61,0.83
5000110000000001020616,42,,,4.0,5.0,4.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,,,1.0,1.0,1.0,,,21,5.0,3.1,0.33,1.0
5000110000000001020617,23,2.0,,5.0,2.0,,3.0,1.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,7,4.0,3.1,0.57,1.0
5000110000000001020701,58,1.0,4.0,5.0,7.0,1.0,4.0,5.0,4.0,3.0,2.0,5.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,19,5.0,3.2,0.68,0.89
5000110000000001020702,33,,4.0,1.0,1.0,2.0,4.0,,10.0,,1.0,1.0,5.0,1.0,,1.0,,,,2.0,,,18,6.0,3.0,0.5,0.72
5000110000000001020703,72,3.0,5.0,2.0,5.0,3.0,11.0,5.0,7.0,7.0,1.0,1.0,7.0,3.0,7.0,2.0,2.0,1.0,,,,,32,6.0,4.1,0.41,0.84
5000110000000001020704,82,,3.0,2.0,6.0,4.0,12.0,4.0,4.0,3.0,8.0,7.0,9.0,6.0,3.0,2.0,5.0,3.0,,1.0,,,34,5.0,3.0,0.47,0.94
5000110000000001020705,11,1.0,,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,7,4.0,2.7,0.43,1.0
5000110000000001020706,40,1.0,3.0,2.0,2.0,2.0,3.0,6.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,,3.0,,,,,18,5.0,3.8,0.56,0.94
5000110000000001020710,45,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,1.0,,,,,22,6.0,3.0,0.64,0.91
5000110000000001020711,103,3.0,6.0,7.0,9.0,8.0,5.0,11.0,5.0,6.0,9.0,4.0,11.0,4.0,6.0,3.0,1.0,2.0,3.0,,,,46,5.0,3.3,0.41,0.96
5000110000000001020712,62,2.0,1.0,7.0,3.0,7.0,5.0,4.0,6.0,3.0,4.0,4.0,8.0,,4.0,2.0,1.0,,1.0,,,,36,5.0,3.4,0.64,0.78
5000110000000001020713,107,3.0,1.0,5.0,16.0,12.0,4.0,4.0,11.0,10.0,3.0,10.0,7.0,5.0,7.0,4.0,2.0,,2.0,1.0,,,48,6.0,3.9,0.71,0.98
5000110000000001020714,83,3.0,5.0,4.0,4.0,6.0,9.0,6.0,5.0,3.0,9.0,4.0,7.0,5.0,1.0,,5.0,3.0,2.0,2.0,,,36,5.0,3.4,0.44,0.72
5000110000000001020715,88,3.0,6.0,5.0,10.0,4.0,6.0,5.0,6.0,6.0,10.0,4.0,6.0,5.0,3.0,4.0,4.0,1.0,,,,,31,4.0,3.4,0.39,0.97
5000110000000001020716,24,,1.0,3.0,3.0,1.0,,4.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,13,6.0,3.6,0.77,0.77
5000110000000001020717,31,1.0,1.0,,2.0,1.0,4.0,,1.0,2.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,,,,,,12,6.0,3.5,0.5,1.0
5000110000000001020718,35,1.0,,2.0,,3.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,19,5.0,3.7,0.53,0.95
5000110000000001020719,11,2.0,,1.0,1.0,1.0,,2.0,,,1.0,,2.0,,1.0,,,,,,,,6,6.0,3.2,0.33,0.83
5000110000000001020720,61,1.0,2.0,2.0,4.0,7.0,5.0,4.0,6.0,2.0,2.0,5.0,2.0,5.0,5.0,3.0,2.0,1.0,3.0,,,,23,6.0,3.9,0.61,0.91
5000110000000001020721,22,,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,6.0,1.0,1.0,,1.0,,1.0,,,,16,7.0,3.0,0.69,0.75
5000110000000001020722,14,,,2.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,2.0,,,1.0,,,,11,4.0,2.8,,0.55
5000110000000001020723,26,,3.0,,1.0,,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,,2.0,2.0,1.0,,,,,12,5.0,3.1,0.67,0.83
5000110000000001020724,8,,,,,1.0,,,1.0,,,1.0,4.0,,,,1.0,,,,,,6,7.0,3.2,0.67,0.83
5000110000000001020802,29,1.0,,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,,7.0,4.0,3.0,3.0,,,,,,,13,7.0,5.0,0.92,0.92
5000110000000001020803,85,4.0,3.0,2.0,2.0,5.0,11.0,9.0,5.0,4.0,9.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,,,38,5.0,3.1,0.68,0.92
5000110000000001020804,87,2.0,4.0,5.0,5.0,9.0,6.0,3.0,8.0,4.0,3.0,5.0,13.0,8.0,4.0,1.0,4.0,1.0,1.0,1.0,,,39,5.0,3.0,0.44,0.92
5000110000000001020805,24,,,3.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,,,,13,5.0,3.0,0.54,1.0
5000110000000001020807,69,3.0,3.0,2.0,6.0,4.0,6.0,6.0,4.0,8.0,5.0,7.0,5.0,2.0,1.0,2.0,,3.0,,1.0,1.0,,32,5.0,3.0,0.44,0.78
5000110000000001020808,87,2.0,5.0,6.0,2.0,10.0,6.0,4.0,8.0,3.0,1.0,10.0,4.0,6.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,,40,5.0,2.9,0.48,0.93
5000110000000001020809,85,5.0,2.0,5.0,5.0,8.0,7.0,8.0,6.0,3.0,,7.0,9.0,6.0,4.0,4.0,3.0,1.0,1.0,,1.0,,33,5.0,3.0,0.33,0.88
5000110000000001020810,115,7.0,5.0,4.0,8.0,12.0,12.0,13.0,6.0,5.0,11.0,8.0,6.0,6.0,4.0,1.0,2.0,3.0,2.0,,,,56,5.0,3.3,0.68,0.88
5000110000000001020812,83,3.0,2.0,9.0,8.0,7.0,4.0,3.0,8.0,6.0,6.0,7.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,,,,51,5.0,2.9,0.35,0.76
5000110000000001020813,104,6.0,2.0,5.0,7.0,9.0,8.0,9.0,5.0,6.0,3.0,5.0,12.0,6.0,8.0,5.0,2.0,4.0,2.0,,,,37,6.0,3.1,0.76,0.89
5000110000000001020816,58,1.0,8.0,2.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,29,5.0,3.0,0.48,0.93
5000110000000001020817,56,3.0,1.0,1.0,7.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,,1.0,,,25,5.0,2.9,0.48,0.88
5000110000000001020818,65,4.0,3.0,4.0,2.0,4.0,8.0,3.0,5.0,3.0,2.0,5.0,8.0,8.0,,1.0,1.0,1.0,1.0,1.0,,1.0,23,5.0,2.9,0.7,1.0
5000110000000001020901,350,17.0,18.0,17.0,31.0,39.0,20.0,31.0,30.0,26.0,25.0,30.0,16.0,17.0,13.0,8.0,8.0,2.0,2.0,,,,133,5.0,2.3,0.5,0.86
5000110000000001020902,65,4.0,3.0,3.0,1.0,5.0,4.0,7.0,5.0,3.0,2.0,7.0,3.0,6.0,4.0,5.0,,1.0,1.0,1.0,,,37,5.0,2.5,0.41,0.84
5000110000000001020903,247,15.0,17.0,22.0,12.0,15.0,19.0,30.0,27.0,20.0,14.0,14.0,12.0,8.0,9.0,2.0,1.0,7.0,1.0,,2.0,,98,5.0,2.8,0.69,0.98
5000110000000001020904,78,2.0,4.0,5.0,3.0,8.0,5.0,8.0,7.0,3.0,6.0,7.0,4.0,6.0,1.0,5.0,1.0,1.0,2.0,,,,53,5.0,3.0,0.42,0.64
5000110000000001020905,95,3.0,5.0,5.0,9.0,12.0,8.0,3.0,4.0,9.0,7.0,6.0,8.0,3.0,4.0,4.0,2.0,1.0,2.0,,,,29,5.0,3.0,0.55,0.93
5000110000000001020908,99,3.0,2.0,6.0,6.0,7.0,11.0,3.0,9.0,8.0,7.0,7.0,12.0,5.0,3.0,3.0,2.0,4.0,1.0,,,,39,5.0,2.9,0.54,0.92
5000110000000001020909,72,5.0,3.0,4.0,5.0,6.0,11.0,6.0,5.0,5.0,8.0,2.0,3.0,3.0,3.0,2.0,,,,,1.0,,27,5.0,2.8,0.52,0.93
5000110000000001020910,91,2.0,7.0,2.0,8.0,6.0,9.0,9.0,5.0,7.0,5.0,8.0,6.0,4.0,7.0,1.0,1.0,4.0,,,,,47,5.0,3.1,0.62,0.91
5000110000000001020911,24,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,3.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,12,5.0,3.1,0.42,1.0
5000110000000001020912,93,3.0,7.0,6.0,2.0,11.0,5.0,9.0,7.0,4.0,6.0,10.0,7.0,3.0,3.0,6.0,1.0,1.0,2.0,,,,26,5.0,2.7,0.46,0.92
5000110000000001020913,71,4.0,3.0,3.0,2.0,4.0,3.0,5.0,9.0,5.0,3.0,6.0,3.0,3.0,7.0,5.0,3.0,1.0,1.0,1.0,,,30,5.0,2.9,0.67,0.97
5000110000000001020914,38,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,,1.0,2.0,2.0,4.0,3.0,,,,13,4.0,2.8,0.38,1.0
5000110000000001020915,13,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,,,,1.0,,,,1.0,,,,,5,5.0,2.2,0.6,1.0
5000110000000001020917,93,7.0,4.0,3.0,8.0,10.0,6.0,4.0,4.0,5.0,5.0,6.0,8.0,8.0,3.0,6.0,1.0,1.0,3.0,1.0,,,37,4.0,2.0,0.46,0.78
5000110000000001020918,138,7.0,11.0,8.0,9.0,7.0,9.0,10.0,10.0,7.0,8.0,10.0,11.0,12.0,5.0,6.0,4.0,2.0,1.0,1.0,,,43,4.0,2.2,0.3,0.93
5000110000000001020919,150,7.0,7.0,9.0,13.0,16.0,14.0,11.0,10.0,14.0,5.0,13.0,11.0,9.0,4.0,2.0,1.0,3.0,1.0,,,,63,4.0,2.2,0.44,0.9
5000110000000001020920,26,,,2.0,,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,1.0,,,,12,4.0,1.7,0.17,0.92
5000110000000001020922,37,4.0,3.0,5.0,6.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,12,3.0,1.6,0.25,0.67
5000110000000001020923,62,2.0,1.0,5.0,2.0,6.0,12.0,3.0,8.0,5.0,2.0,2.0,6.0,2.0,3.0,3.0,,,,,,,34,4.0,2.4,0.38,0.82
5000110000000001020924,137,10.0,11.0,11.0,18.0,9.0,17.0,7.0,7.0,1.0,13.0,10.0,8.0,4.0,2.0,2.0,3.0,2.0,,1.0,1.0,,40,3.0,1.1,0.35,0.9
5000110000000001021001,54,4.0,8.0,5.0,4.0,1.0,2.0,2.0,10.0,4.0,3.0,5.0,3.0,3.0,,,,,,,,,27,7.0,3.1,0.44,0.67
5000110000000001021005,16,1.0,3.0,1.0,2.0,,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,6,3.0,1.0,,0.67
5000110000000002010112,45,3.0,5.0,5.0,1.0,4.0,4.0,2.0,6.0,2.0,4.0,,4.0,2.0,1.0,,2.0,,,,,,17,3.0,1.1,0.24,0.82
5000110000000002010113,28,1.0,2.0,5.0,4.0,1.0,1.0,4.0,2.0,2.0,,1.0,1.0,3.0,,,1.0,,,,,,9,3.0,1.0,,0.89
5000110000000002010115,29,2.0,,4.0,5.0,3.0,2.0,4.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6,3.0,1.0,,1.0
